0.048917    -13.485648    -13.485648    -10.000000    -10.000000    -7.743806    -7.743806    -3.000000    -3.000000    -1.742873    -1.742873    -1.259086    -1.259086     0.000000     0.000000     0.000000     0.000000     1.726090     1.726090     11.761518     11.761518
0.049915    -13.353639    -13.353639    -10.000000    -10.000000    -7.834476    -7.834476    -3.000000    -3.000000    -1.729266    -1.729266    -1.259400    -1.259400    -0.000000    -0.000000     0.000000     0.000000     1.714030     1.714030     11.628274     11.628274
0.050913    -13.219947    -13.219947    -10.000000    -10.000000    -7.925316    -7.925316    -3.000000    -3.000000    -1.715145    -1.715145    -1.259712    -1.259712    -0.000000    -0.000000     0.000000     0.000000     1.701456     1.701456     11.493348     11.493348
0.051912    -13.084636    -13.084636    -10.000000    -10.000000    -8.016247    -8.016247    -3.000000    -3.000000    -1.700494    -1.700494    -1.260021    -1.260021    -0.000000    -0.000000     0.000000     0.000000     1.688343     1.688343     11.356808     11.356808
0.052910    -12.947770    -12.947770    -10.000000    -10.000000    -8.107189    -8.107189    -3.000000    -3.000000    -1.685295    -1.685295    -1.260323    -1.260323     0.000000     0.000000     0.000000     0.000000     1.674666     1.674666     11.218722     11.218722
0.053908    -12.809415    -12.809415    -10.000000    -10.000000    -8.198062    -8.198062    -3.000000    -3.000000    -1.669530    -1.669530    -1.260614    -1.260614     0.000000     0.000000     0.000000     0.000000     1.660397     1.660397     11.079162     11.079162
0.054907    -12.669640    -12.669640    -10.000000    -10.000000    -8.288789    -8.288789    -3.000000    -3.000000    -1.653182    -1.653182    -1.260887    -1.260887    -0.000000    -0.000000    -0.000000    -0.000000     1.645508     1.645508     10.938201     10.938201
0.055905    -12.528516    -12.528516    -10.000000    -10.000000    -8.379289    -8.379289    -3.000000    -3.000000    -1.636233    -1.636233    -1.261135    -1.261135     0.000000     0.000000     0.000000     0.000000     1.629968     1.629968     10.795916     10.795916
0.056903    -12.386114    -12.386114    -10.000000    -10.000000    -8.469486    -8.469486    -3.000000    -3.000000    -1.618669    -1.618669    -1.261348    -1.261348    -0.000000    -0.000000     0.000000     0.000000     1.613746     1.613746     10.652385     10.652385
0.057902    -12.242509    -12.242509    -10.000000    -10.000000    -8.559301    -8.559301    -3.000000    -3.000000    -1.600477    -1.600477    -1.261512    -1.261512    -0.000000    -0.000000    -0.000000    -0.000000     1.596806     1.596806     10.507691     10.507691
0.058900    -12.097777    -12.097777    -10.000000    -10.000000    -8.648659    -8.648659    -3.000000    -3.000000    -1.581645    -1.581645    -1.261608    -1.261608    -0.000000    -0.000000     0.000000     0.000000     1.579113     1.579113     10.361917     10.361917
0.059898    -11.951997    -11.951997    -10.000000    -10.000000    -8.737482    -8.737482    -3.000000    -3.000000    -1.562171    -1.562171    -1.261613    -1.261613     0.000000     0.000000     0.000000     0.000000     1.560628     1.560628     10.215152     10.215152
0.060896    -11.805248    -11.805248    -10.000000    -10.000000    -8.825696    -8.825696    -3.000000    -3.000000    -1.542057    -1.542057    -1.261490    -1.261490     0.000000     0.000000     0.000000     0.000000     1.541310     1.541310     10.067485     10.067485
0.061895    -11.657616    -11.657616    -10.000000    -10.000000    -8.913226    -8.913226    -3.000000    -3.000000    -1.521321    -1.521321    -1.261190    -1.261190     0.000000     0.000000     0.000000     0.000000     1.521116     1.521116     9.919010     9.919010
0.062893    -11.509183    -11.509183    -10.000000    -10.000000    -9.000000    -9.000000    -3.000000    -3.000000    -1.500000    -1.500000    -1.260642    -1.260642     0.000000     0.000000     0.000000     0.000000     1.500000     1.500000     9.769825     9.769825
0.063891    -11.360039    -11.360039    -10.000000    -10.000000    -9.085945    -9.085945    -3.000000    -3.000000    -1.478166    -1.478166    -1.259739    -1.259739    -0.000000    -0.000000    -0.000000    -0.000000     1.477914     1.477914     9.620030     9.620030
0.064890    -11.210273    -11.210273    -10.000000    -10.000000    -9.170990    -9.170990    -3.000000    -3.000000    -1.455942    -1.455942    -1.258321    -1.258321    -0.000000    -0.000000     0.000000     0.000000     1.454806     1.454806     9.469730     9.469730
0.065888    -11.059977    -11.059977    -10.000000    -10.000000    -9.255066    -9.255066    -3.000000    -3.000000    -1.433539    -1.433539    -1.256138    -1.256138    -0.000000    -0.000000     0.000000     0.000000     1.430622     1.430622     9.319031     9.319031
0.066886    -10.909248    -10.909248    -10.000000    -10.000000    -9.338104    -9.338104    -3.000000    -3.000000    -1.411308    -1.411308    -1.252797    -1.252797     0.000000     0.000000     0.000000     0.000000     1.405305     1.405305     9.168048     9.168048
0.067885    -10.758181    -10.758181    -10.000000    -10.000000    -9.420036    -9.420036    -3.000000    -3.000000    -1.389817    -1.389817    -1.247692    -1.247692    -0.000000     0.000000     0.000000     0.000000     1.378796     1.378796     9.016895     9.016895
0.068883    -10.606878    -10.606878    -10.000000    -10.000000    -9.500797    -9.500797    -3.000000    -3.000000    -1.369913    -1.369913    -1.239931    -1.239931     0.000000     0.000000     0.000000     0.000000     1.351030     1.351030     8.865693     8.865693
0.069881    -10.455442    -10.455442    -10.000000    -10.000000    -9.580324    -9.580324    -3.000000    -3.000000    -1.352655    -1.352655    -1.228410    -1.228410    -0.000000    -0.000000     0.000000     0.000000     1.321942     1.321942     8.714566     8.714566
0.070880    -10.303978    -10.303978    -10.000000    -10.000000    -9.658552    -9.658552    -3.000000    -3.000000    -1.338954    -1.338954    -1.212172    -1.212172    -0.000000    -0.000000     0.000000     0.000000     1.291462     1.291462     8.563643     8.563643
