0.091627    -3.105602    -2.935051    -1.131923    -0.643992    -0.464180    -0.281561     0.281561     0.464180     0.643992     1.131923     2.935051     3.105602
0.092417    -3.103892    -2.933344    -1.135682    -0.648461    -0.468671    -0.285344     0.285344     0.468671     0.648461     1.135682     2.933344     3.103892
0.093207    -3.102168    -2.931623    -1.139449    -0.652927    -0.473158    -0.289135     0.289135     0.473158     0.652927     1.139449     2.931623     3.102168
0.093997    -3.100431    -2.929889    -1.143224    -0.657389    -0.477642    -0.292935     0.292935     0.477642     0.657389     1.143224     2.929889     3.100431
0.094787    -3.098681    -2.928142    -1.147006    -0.661847    -0.482123    -0.296743     0.296743     0.482123     0.661847     1.147006     2.928142     3.098681
0.095577    -3.096916    -2.926381    -1.150796    -0.666302    -0.486600    -0.300558     0.300558     0.486600     0.666302     1.150796     2.926381     3.096916
0.096367    -3.095139    -2.924607    -1.154593    -0.670752    -0.491073    -0.304381     0.304381     0.491073     0.670752     1.154593     2.924607     3.095139
0.097156    -3.093347    -2.922819    -1.158397    -0.675199    -0.495542    -0.308212     0.308212     0.495542     0.675199     1.158397     2.922819     3.093347
0.097946    -3.091543    -2.921017    -1.162207    -0.679641    -0.500008    -0.312049     0.312049     0.500008     0.679641     1.162207     2.921017     3.091543
0.098736    -3.089724    -2.919203    -1.166025    -0.684080    -0.504470    -0.315893     0.315893     0.504470     0.684080     1.166025     2.919203     3.089724
0.099526    -3.087893    -2.917375    -1.169848    -0.688515    -0.508929    -0.319744     0.319744     0.508929     0.688515     1.169848     2.917375     3.087893
0.100316    -3.086048    -2.915534    -1.173678    -0.692945    -0.513383    -0.323602     0.323602     0.513383     0.692945     1.173678     2.915534     3.086048
0.101106    -3.084189    -2.913679    -1.177514    -0.697371    -0.517833    -0.327466     0.327466     0.517833     0.697371     1.177514     2.913679     3.084189
0.101896    -3.082318    -2.911811    -1.181355    -0.701793    -0.522279    -0.331335     0.331335     0.522279     0.701793     1.181355     2.911811     3.082318
0.102686    -3.080432    -2.909930    -1.185203    -0.706211    -0.526721    -0.335211     0.335211     0.526721     0.706211     1.185203     2.909930     3.080432
0.103476    -3.078534    -2.908036    -1.189055    -0.710624    -0.531159    -0.339093     0.339093     0.531159     0.710624     1.189055     2.908036     3.078534
0.104265    -3.076623    -2.906129    -1.192913    -0.715032    -0.535593    -0.342980     0.342980     0.535593     0.715032     1.192913     2.906129     3.076623
0.105055    -3.074698    -2.904209    -1.196775    -0.719437    -0.540022    -0.346872     0.346872     0.540022     0.719437     1.196775     2.904209     3.074698
0.105845    -3.072760    -2.902275    -1.200643    -0.723836    -0.544447    -0.350769     0.350769     0.544447     0.723836     1.200643     2.902275     3.072760
0.106635    -3.070809    -2.900329    -1.204515    -0.728231    -0.548868    -0.354672     0.354672     0.548868     0.728231     1.204515     2.900329     3.070809
0.107425    -3.068845    -2.898370    -1.208391    -0.732621    -0.553284    -0.358579     0.358579     0.553284     0.732621     1.208391     2.898370     3.068845
